Ford v Ferrari,Tori Brazier,One Room With A View,7.0,2021-3-25,"Ultimately, Ford v Ferrari is an entertaining yarn, but possibly a movie that'll only make multiple laps around the track if you're a petrolhead."
Ford v Ferrari,Tony Black,Cultural Conversation,8.0,2021-2-16,"A thrilling, playful middle finger to corporate conservatism."
Ford v Ferrari,Alix Turner,Ready Steady Cut,6.0,2021-2-9,"Le Mans '66 is a polished film about a race to win, not about a race."
Kahaani,Anna M.M. Vetticad,annavetticadgoes2themovies,8.0,2021-1-26,[Kahaani's] woman-centricity goes way beyond the usual heroine-oriented Hindi film with the clearly spelt out focus on social issues!
Kahaani,Shubhra Gupta,The Indian Express,6.0,2019-3-27,"[Sujoy] Ghosh, who gave us a couple of trashy films after his sparkling debut, Jhankaar Beats, is back with a story with a strong sense of place and character."
Kahaani,Peter Galvin,sbs.com.au,6.0,2016-7-5,"The film, with its tough, intelligent femme hero, seems to be a wry rejoinder to the male-centered action of so much Bollywood and Hindi cinema. It's great fun."
Kahaani,Michael Dequina,TheMovieReport.com,7.5,2012-4-9,"Essentially a one-woman show for Vidya Balan, and what a show it is."
Zindagi Na Milegi Dobara,Sakhi Thirani,Common Sense Media,6.0,2023-9-13,"Yet with its sprinkling of silly humor the result is more a light-hearted fantasy film that shouldn't be taken too seriously, no matter how serious it takes itself."
Zindagi Na Milegi Dobara,Jimmy Cage,Jimmy Cage Movie Reviews (YouTube),7.0,2022-4-25,"ZINDAGI NA MILEGI DOBARA is a really nice feel-good film about friendship and the pleasures of life. Its not particularly deep, and its damn predictable  but the good cast and lively presentation easily top the few weaknesses."
Zindagi Na Milegi Dobara,Mayank Shekhar,Hindustan Times,8.0,2015-5-11,"What you take home are memorable, amusing moments of three truly adventurous amigos we've all grown up with."
Zindagi Na Milegi Dobara,Nikhat Kazmi,The Times of India,7.0,2015-5-11,"Rest assured, you're in for a merry ride, with loads of thrills, emotional banter, romance and camaraderie between a host of characters who seem to be having as much fun as you."
Zindagi Na Milegi Dobara,Shubhra Gupta,The Indian Express,4.0,2015-5-11,A good-looking but bland touristy delight.
Zindagi Na Milegi Dobara,Saibal Chatterjee,NDTV,6.0,2015-5-11,"The understated, youthful ambience of the film allows the actors to be their own selves and they all do it without a hitch."
Zindagi Na Milegi Dobara,Kaleem Aftab,The National (UAE),8.0,2015-5-11,[A] hugely enjoyable and amusing romp.
Zindagi Na Milegi Dobara,Burl Burlingame,Honolulu Star-Advertiser,7.5,2012-1-12,"This is defiantly old-fashioned, high-value entertainment with a glamorous, talented cast. You used to see this sort of thing all the time from Hollywood."
Zindagi Na Milegi Dobara,Michael Dequina,TheMovieReport.com,8.75,2011-12-31,"A smart, relaxed, and understated character-driven seriocomic entertainment whose poignance sneaks up on you."
Zindagi Na Milegi Dobara,Manish Gajjar,Birmingham Mail,8.0,2011-8-5,Zindagi Na Milege Dobara is a celebration of life and friendship between three close friends. Don't miss it.
A Wednesday,Namrata Joshi,Outlook,7.5,2019-1-30,"In a way, the film moves a step forward from where Rang De Basanti left. In a similar vein, it articulates the frustration and violence that has become deep-seated in the urban, middle-class psyche."
Gran Torino,Brian Eggert,Deep Focus Review,8.75,2023-9-5,"Gran Torino is a nuanced picture with incredible heart, humor, and melodramatic themes of acceptance and long-overdue redemption."
Gran Torino,Mike Massie,Gone With The Twins,7.0,2020-11-28,"The originality of the film is minute, while the story offers few surprises."
Gran Torino,Richard Propes,TheIndependentCritic.com,7.5,2020-9-9,"A rewarding, entertaining film."
Gran Torino,Nikki Baughan,Roll Credits,10.0,2019-11-4,"As a film, Gran Torino is powerful, moving and entertaining; as a tribute to a living legend, it's deeply, indelibly affecting."
Gran Torino,David Harris,Spectrum Culture,7.0,2019-10-2,It takes the showdown trope so prevalent in his treasured Westerns and turns it on its head.
Gran Torino,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-6,An elegy for a country looking for atonement after losing its way in macho xenophobia.
Gran Torino,Simon Miraudo,Quickflix,6.0,2014-10-21,[Its] problems cannot be ignored.
Gran Torino,Ben Kenigsberg,Time Out,6.0,2011-11-18,
Gran Torino,Joshua Rothkopf,Time Out,2.0,2011-11-17,
Gran Torino,Neil Pond,American Profile,6.0,2011-9-28,"Covers a lot of ground as it rolls: religion, the toll of war, mortality, what it means to be a man."
How to Train Your Dragon,Brian Eggert,Deep Focus Review,7.5,2023-8-22,"When it’s all over, the movie’s strengths—the impressive visuals, the neat dragon designs, and the central boy-and-his-dog relationship—are what remain and make it worth your time."
How to Train Your Dragon,Owen Nicholls,NME (New Musical Express),8.0,2021-5-19,"Gone are the sarcastic one-liners, replaced by some genuinely funny slapstick..."
How to Train Your Dragon,Mike Massie,Gone With The Twins,8.0,2020-11-29,Has all the ingredients of a blockbuster action film - yet it's a family-friendly computer-animated movie.
How to Train Your Dragon,Richard Propes,TheIndependentCritic.com,8.75,2020-9-11,"The vocal work in How to Train Your Dragon is stellar across the board, most notably Jay Baruchel's delightful mix of vulnerability and hidden strength."
How to Train Your Dragon,Leslie Combemale,Cinema Siren,9.0,2019-7-24,You can see that the animators who worked on How to Train Your Dragon loved every minute of making it.
How to Train Your Dragon,Mattie Lucas,"The Dispatch (Lexington, NC)",7.5,2019-6-7,"Gorgeously animated, and accompanied by a rousing score by John Powell, How to Train Your Dragon is a delightful adventure with a surprising dose of heart."
How to Train Your Dragon,Brandy McDonnell,The Oklahoman,8.75,2018-8-8,"How to Train Your Dragon boasts stunning visuals, particularly the gorgeous and exhilarating dragonback flying scenes, which are worth the extra cost for 3-D tickets."
How to Train Your Dragon,Laura Hiros,Rincón de cine,8.0,2018-3-20,"So far, the best animated movie of 2010. [Full review in Spanish]"
How to Train Your Dragon,Matt Risley,Sky Cinema,10.0,2014-12-8,"Undoubtedly Dreamworks' best film yet, and quite probably the best dragon movie ever made."
Into the Wild,Brian Eggert,Deep Focus Review,8.75,2024-3-8,"Shot by cinematographer Eric Gautier, Penn’s film is beautifully realized, with full attention to the sublime beauty that Chris loves and respects."
Into the Wild,Matt Brunson,Film Frenzy,7.5,2023-3-21,Into the Wild is especially memorable in the manner in which it offers no absolutes.
Into the Wild,Mike Massie,Gone With The Twins,4.0,2020-11-26,"In its preoccupation with Mother Nature, free spirits, and the pursuit of new experiences, it forgets to tell a worthwhile story or remain consistently entertaining."
Into the Wild,Mariló García,Cinemanía (Spain),6.0,2020-11-3,Emile Hirsch perfectly highlights [his] untamed character. [Full review in Spanish]
Into the Wild,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-6,"A masterpiece; a rapturous, quintessential American odyssey that earns its place in the pantheon of the great ""road"" films and at the pinnacle of this year's very best."
Into the Wild,PJ Nabarro,Patrick Nabarro,8.0,2019-5-31,Penn's direction intuitively acts as a spiritual proxy for McCandless' own rapturous way that he processes his journey.
Into the Wild,Dave Calhoun,Time Out,6.0,2011-11-18,
Into the Wild,Ben Kenigsberg,Time Out,8.0,2011-11-17,
Into the Wild,JimmyO,JoBlo's Movie Network,9.0,2011-4-5,"Every once in awhile, a movie will come outta nowhere and blow your socks off."
Into the Wild,Joshua Starnes,ComingSoon.net,6.0,2011-3-27,"Crafting his meditation on the men who answer the call of the wild, Sean Penn's adaptation is heavy on mood and ambiance but sadly lacking in depth, giving up on the wider comparisons to focus fully on McCandless, who may not be up to the scrutiny."
Into the Wild,Jeff Otto,ReelzChannel.com,8.0,2011-2-9,"It's a bit heavy-handed, but ultimately a rewarding watch."
Into the Wild,Nick Rogers,Midwest Film Journal,10.0,2010-9-23,"Even in its harrowing final moments, it reaches a spiritually transcendent pinnacle - the idea of ending one long, strange trip and plummeting into an even-greater unknown with both fear and elation. A stirring American drama of comfort and conflict."
Into the Wild,Matthew Pejkovic,Matt's Movie Reviews,9.0,2010-7-6,An uplifting and enriching cautionary tale about one man's spiritual adventure on the road and in the wilderness.
Into the Wild,Ian Buckwalter,DCist,8.0,2010-6-10,"Penn's film displays a deep and abiding love for America, set against a critique of the uglier aspects that exist alongside all that the beauty."
No Country for Old Men,Danielle Solzman,Solzy at the Movies,10.0,2024-2-21,No Country for Old Men is in the top tier of the Coen Brothers filmography and is among the best films they have ever made.
No Country for Old Men,Keith Garlington,Keith & the Movies,10.0,2022-8-24,"The violence is startling, the pacing is perfect, and there is just the right amount of dark comedy. You’ll wince in one scene and laugh out loud in the next one."
No Country for Old Men,Alex Saveliev,Film Threat,10.0,2022-3-23,The two-hour runtime flies by as the Coens shame bloated blockbusters with sheer craft.
No Country for Old Men,Mike Massie,Gone With The Twins,8.0,2020-11-27,"Relentless in method, challenging in presentation, and unforgettable in execution."
No Country for Old Men,Richard Propes,TheIndependentCritic.com,10.0,2020-9-18,"The greatest films are such a force of life and death, love and hate that once the closing credits begin to roll, the film's cinematic life has just begun."
No Country for Old Men,Fico Cangiano,CineXpress Podcast,9.0,2020-6-28,"The Coen brothers deliver one hell of a modern western, with themes that resonate and characters that won't let you forget them. [Full review in Spanish]"
No Country for Old Men,Ben Rolph,Discussing Film,9.0,2019-8-5,"The Coen Brothers' vision was quite simply visionary, and still is."
No Country for Old Men,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-6,"An unexpected sucker-punch of a movie - raw, gritty and deeply humanistic."
No Country for Old Men,Giovanni Fazio,Japan Times,8.0,2018-2-28,"The film clearly and finally represents the mainstream success that has long eluded the Coens. Longtime fans, fear not: This is no sell-out. There is still plenty of what the Coens do best."
Lage Raho Munna Bhai,Raam Tarat,Future Movies UK,8.0,2006-9-23,"It's interesting to see the movie try and revive Gandhian thoughts and teachings, and attempt to apply it in today's world."
Million Dollar Baby,Alix Turner,Ready Steady Cut,6.0,2021-2-2,"Million Dollar Baby boasts wonderful acting and character writing, but a frustrating treatment of themes within a plot adapted from two short stories."
Million Dollar Baby,Mike Massie,Gone With The Twins,10.0,2020-11-7,"As the film draws to its powerhouse close, gentle piano music by Eastwood himself gives this haunting tragedy an even higher level of poignancy."
Million Dollar Baby,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-5,"Fakes you out, then knocks you flat with a right hook to the heart."
Million Dollar Baby,Kaleem Aftab,The List,6.0,2019-4-23,"Million Dollar Baby is aesthetically and emotionally a dark movie that ultimately falls short because every rough edge is softened by a cliché. Here, Eastwood throws a handful of sugar in for good measure, too."
Million Dollar Baby,Sky Staff,Sky Cinema,10.0,2019-2-21,"Turning the conventions of the boxing movie inside out, this sees Eastwood - as actor and director - at the top of his game."
